sequence_id,A_freq,T_freq,G_freq,C_freq,GC_content,AT_content,kmer_ATT,kmer_TAA,kmer_AAT,kmer_TTA,kmer_ATA,kmer_AAA,kmer_TAT,kmer_TTC,kmer_AAG,kmer_AGA,has_ATATA,has_polyT,has_polyA,start_A,start_T,end_T,at_rich_windows,label
mO_178(II)_gND7(279-317),0.48717948717948717,0.23076923076923078,0.15384615384615385,0.1282051282051282,0.28205128205128205,0.717948717948718,0.0,0.02702702702702703,0.05405405405405406,0.0,0.13513513513513514,0.02702702702702703,0.08108108108108109,0.0,0.02702702702702703,0.05405405405405406,1,0,0,1,0,1,0.4857142857142857,1
mO_178(IV)_gCR3(234-274),0.4146341463414634,0.3170731707317073,0.1951219512195122,0.07317073170731707,0.2682926829268293,0.7317073170731707,0.02564102564102564,0.05128205128205128,0.10256410256410256,0.02564102564102564,0.05128205128205128,0.0,0.02564102564102564,0.0,0.0,0.02564102564102564,0,0,0,1,0,0,0.5405405405405406,1
mO_178(V)_gND7(772-820),0.42857142857142855,0.32653061224489793,0.1836734693877551,0.061224489795918366,0.24489795918367346,0.7551020408163265,0.0425531914893617,0.0851063829787234,0.0425531914893617,0.0425531914893617,0.10638297872340426,0.02127659574468085,0.06382978723404255,0.0,0.0425531914893617,0.06382978723404255,0,0,0,1,0,0,0.4888888888888889,1
mO_179(I)_gND8_v2(297-338),0.3333333333333333,0.2857142857142857,0.2857142857142857,0.09523809523809523,0.38095238095238093,0.6190476190476191,0.05,0.025,0.05,0.0,0.0,0.05,0.0,0.025,0.0,0.0,0,0,0,1,0,1,0.34210526315789475,1
mO_179(I)_gND8_v1(297-338),0.3333333333333333,0.2857142857142857,0.2857142857142857,0.09523809523809523,0.38095238095238093,0.6190476190476191,0.05,0.025,0.05,0.0,0.0,0.05,0.0,0.025,0.0,0.0,0,0,0,1,0,1,0.34210526315789475,1
mO_179(II)_gCOX3(672-714),0.46511627906976744,0.27906976744186046,0.23255813953488372,0.023255813953488372,0.2558139534883721,0.7441860465116279,0.024390243902439025,0.04878048780487805,0.12195121951219512,0.0,0.04878048780487805,0.07317073170731707,0.024390243902439025,0.0,0.024390243902439025,0.04878048780487805,0,0,0,1,0,1,0.5641025641025641,1
mO_179(IV)_gA6_v1(65-105),0.3902439024390244,0.2926829268292683,0.1951219512195122,0.12195121951219512,0.3170731707317073,0.6829268292682927,0.02564102564102564,0.02564102564102564,0.0,0.02564102564102564,0.07692307692307693,0.0,0.02564102564102564,0.0,0.0,0.02564102564102564,0,0,0,1,0,0,0.40540540540540543,1
mO_179(IV)_gA6_v2(65-105),0.3902439024390244,0.2926829268292683,0.1951219512195122,0.12195121951219512,0.3170731707317073,0.6829268292682927,0.02564102564102564,0.02564102564102564,0.0,0.02564102564102564,0.07692307692307693,0.0,0.02564102564102564,0.0,0.0,0.02564102564102564,0,0,0,1,0,0,0.40540540540540543,1
mO_180(II)_gCOX3(805-850),0.391304347826087,0.2826086956521739,0.2391304347826087,0.08695652173913043,0.32608695652173914,0.6739130434782609,0.022727272727272728,0.022727272727272728,0.045454545454545456,0.022727272727272728,0.022727272727272728,0.06818181818181818,0.045454545454545456,0.0,0.022727272727272728,0.022727272727272728,0,0,0,1,0,1,0.42857142857142855,1
mO_180(IV)_gND9(236-277),0.5,0.19047619047619047,0.19047619047619047,0.11904761904761904,0.30952380952380953,0.6904761904761905,0.05,0.075,0.025,0.05,0.075,0.025,0.0,0.0,0.075,0.1,0,0,0,1,0,0,0.47368421052631576,1
mO_181(II)_gND7(113-155),0.46511627906976744,0.3023255813953488,0.13953488372093023,0.09302325581395349,0.23255813953488372,0.7674418604651163,0.0,0.04878048780487805,0.024390243902439025,0.0,0.14634146341463414,0.024390243902439025,0.12195121951219512,0.024390243902439025,0.04878048780487805,0.0,1,0,0,1,0,0,0.6153846153846154,1
mO_181(IV)_gRPS12(192-234),0.4418604651162791,0.18604651162790697,0.2558139534883721,0.11627906976744186,0.37209302325581395,0.627906976744186,0.024390243902439025,0.07317073170731707,0.07317073170731707,0.0,0.04878048780487805,0.024390243902439025,0.0,0.0,0.024390243902439025,0.07317073170731707,0,0,0,1,0,1,0.3333333333333333,1
mO_182(II)_gND7(561-603),0.4186046511627907,0.3023255813953488,0.16279069767441862,0.11627906976744186,0.27906976744186046,0.7209302325581395,0.04878048780487805,0.04878048780487805,0.04878048780487805,0.024390243902439025,0.12195121951219512,0.0,0.04878048780487805,0.0,0.0,0.04878048780487805,0,0,0,1,0,1,0.48717948717948717,1
mO_182(III)_gND7(1159-1199),0.34146341463414637,0.3170731707317073,0.21951219512195122,0.12195121951219512,0.34146341463414637,0.6585365853658537,0.07692307692307693,0.05128205128205128,0.0,0.02564102564102564,0.02564102564102564,0.0,0.05128205128205128,0.0,0.0,0.02564102564102564,0,0,0,1,0,1,0.3783783783783784,1
mO_182(IV)_gND9(117-159),0.6046511627906976,0.16279069767441862,0.13953488372093023,0.09302325581395349,0.23255813953488372,0.7674418604651163,0.024390243902439025,0.07317073170731707,0.0975609756097561,0.04878048780487805,0.07317073170731707,0.04878048780487805,0.0,0.0,0.04878048780487805,0.12195121951219512,0,0,1,1,0,0,0.6923076923076923,1
mO_183(II)_gA6_v1(155-179),0.64,0.12,0.12,0.12,0.24,0.76,0.0,0.0,0.043478260869565216,0.0,0.043478260869565216,0.21739130434782608,0.0,0.0,0.043478260869565216,0.043478260869565216,0,0,1,1,0,0,0.7619047619047619,1
mO_183(II)_gA6_v2(155-179),0.64,0.12,0.12,0.12,0.24,0.76,0.0,0.0,0.043478260869565216,0.0,0.043478260869565216,0.21739130434782608,0.0,0.0,0.043478260869565216,0.043478260869565216,0,0,1,1,0,0,0.7619047619047619,1
mO_184(IV)_gA6_v1(443-489),0.46808510638297873,0.2765957446808511,0.1702127659574468,0.0851063829787234,0.2553191489361702,0.7446808510638298,0.044444444444444446,0.06666666666666667,0.06666666666666667,0.022222222222222223,0.06666666666666667,0.08888888888888889,0.022222222222222223,0.022222222222222223,0.022222222222222223,0.044444444444444446,0,0,1,1,0,1,0.5581395348837209,1
mO_184(IV)_gA6_v2(443-489),0.46808510638297873,0.2765957446808511,0.1702127659574468,0.0851063829787234,0.2553191489361702,0.7446808510638298,0.044444444444444446,0.06666666666666667,0.06666666666666667,0.022222222222222223,0.06666666666666667,0.08888888888888889,0.022222222222222223,0.022222222222222223,0.022222222222222223,0.044444444444444446,0,0,1,1,0,1,0.5581395348837209,1
mO_185(I)_gND8_v2(119-160),0.40476190476190477,0.2857142857142857,0.2619047619047619,0.047619047619047616,0.30952380952380953,0.6904761904761905,0.0,0.075,0.125,0.0,0.025,0.025,0.0,0.0,0.025,0.0,0,0,0,1,0,1,0.4473684210526316,1
mO_185(I)_gND8_v1(119-160),0.40476190476190477,0.2857142857142857,0.2619047619047619,0.047619047619047616,0.30952380952380953,0.6904761904761905,0.0,0.075,0.125,0.0,0.025,0.025,0.0,0.0,0.025,0.0,0,0,0,1,0,1,0.4473684210526316,1
mO_185(IV)_gND8_v1(444-481),0.47368421052631576,0.23684210526315788,0.18421052631578946,0.10526315789473684,0.2894736842105263,0.7105263157894737,0.05555555555555555,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.08333333333333333,0.027777777777777776,0.0,0.0,0.027777777777777776,0.1111111111111111,0,0,0,1,0,1,0.47058823529411764,1
mO_185(IV)_gND8_v2(443-480),0.47368421052631576,0.23684210526315788,0.18421052631578946,0.10526315789473684,0.2894736842105263,0.7105263157894737,0.05555555555555555,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.08333333333333333,0.027777777777777776,0.0,0.0,0.027777777777777776,0.1111111111111111,0,0,0,1,0,1,0.47058823529411764,1
mO_186(I)_gCOX3(300-341),0.47619047619047616,0.2619047619047619,0.14285714285714285,0.11904761904761904,0.2619047619047619,0.7380952380952381,0.025,0.075,0.0,0.0,0.05,0.15,0.05,0.0,0.05,0.025,0,0,1,1,0,1,0.5526315789473685,1
mO_187(II)_gCOX3(873-913),0.5121951219512195,0.2682926829268293,0.12195121951219512,0.0975609756097561,0.21951219512195122,0.7804878048780488,0.05128205128205128,0.07692307692307693,0.02564102564102564,0.02564102564102564,0.15384615384615385,0.05128205128205128,0.05128205128205128,0.0,0.05128205128205128,0.05128205128205128,1,0,1,1,0,0,0.7027027027027027,1
mO_188(II)_gA6_v1(34-70),0.5675675675675675,0.1891891891891892,0.16216216216216217,0.08108108108108109,0.24324324324324326,0.7567567567567568,0.0,0.02857142857142857,0.05714285714285714,0.0,0.05714285714285714,0.11428571428571428,0.05714285714285714,0.0,0.08571428571428572,0.08571428571428572,1,0,1,1,0,1,0.6363636363636364,1
mO_188(II)_gA6_v2(34-70),0.5675675675675675,0.1891891891891892,0.16216216216216217,0.08108108108108109,0.24324324324324326,0.7567567567567568,0.0,0.02857142857142857,0.05714285714285714,0.0,0.05714285714285714,0.11428571428571428,0.05714285714285714,0.0,0.08571428571428572,0.08571428571428572,1,0,1,1,0,1,0.6363636363636364,1
mO_189(V)_gCOX3(839-880),0.47619047619047616,0.19047619047619047,0.21428571428571427,0.11904761904761904,0.3333333333333333,0.6666666666666666,0.025,0.025,0.0,0.05,0.0,0.025,0.0,0.0,0.075,0.1,0,0,0,1,0,0,0.34210526315789475,1
mO_190(I)_gCOX3(528-567),0.55,0.15,0.175,0.125,0.3,0.7,0.02631578947368421,0.02631578947368421,0.05263157894736842,0.02631578947368421,0.02631578947368421,0.15789473684210525,0.0,0.0,0.02631578947368421,0.07894736842105263,0,0,1,1,0,0,0.4722222222222222,1
mO_190(II)_gND7(667-712),0.43478260869565216,0.2826086956521739,0.1956521739130435,0.08695652173913043,0.2826086956521739,0.717391304347826,0.045454545454545456,0.045454545454545456,0.022727272727272728,0.09090909090909091,0.022727272727272728,0.045454545454545456,0.045454545454545456,0.0,0.045454545454545456,0.06818181818181818,0,0,0,1,0,0,0.5476190476190477,1
mO_191(I)_gCOX3(323-366),0.5227272727272727,0.25,0.11363636363636363,0.11363636363636363,0.22727272727272727,0.7727272727272727,0.023809523809523808,0.07142857142857142,0.09523809523809523,0.023809523809523808,0.11904761904761904,0.047619047619047616,0.0,0.0,0.047619047619047616,0.07142857142857142,0,0,0,1,0,0,0.65,1
mO_191(I)_gND3(387-425),0.5128205128205128,0.2564102564102564,0.1282051282051282,0.10256410256410256,0.23076923076923078,0.7692307692307693,0.02702702702702703,0.08108108108108109,0.08108108108108109,0.0,0.13513513513513514,0.05405405405405406,0.0,0.0,0.05405405405405406,0.08108108108108109,0,0,0,1,0,1,0.6285714285714286,1
mO_191(IV)_gND9(462-505),0.4772727272727273,0.25,0.18181818181818182,0.09090909090909091,0.2727272727272727,0.7272727272727273,0.047619047619047616,0.07142857142857142,0.047619047619047616,0.023809523809523808,0.09523809523809523,0.0,0.0,0.023809523809523808,0.07142857142857142,0.11904761904761904,0,0,0,0,0,0,0.525,1
mO_192(I)_gCR3(29-68),0.45,0.225,0.2,0.125,0.325,0.675,0.02631578947368421,0.0,0.05263157894736842,0.0,0.0,0.10526315789473684,0.0,0.0,0.02631578947368421,0.0,0,0,1,1,0,1,0.4166666666666667,1
mO_192(IV)_gA6_v1(570-617),0.5625,0.20833333333333334,0.16666666666666666,0.0625,0.22916666666666666,0.7708333333333334,0.021739130434782608,0.06521739130434782,0.08695652173913043,0.021739130434782608,0.08695652173913043,0.08695652173913043,0.021739130434782608,0.0,0.043478260869565216,0.06521739130434782,0,0,1,1,0,0,0.5909090909090909,1
mO_192(IV)_gA6_v2(570-617),0.5625,0.20833333333333334,0.16666666666666666,0.0625,0.22916666666666666,0.7708333333333334,0.021739130434782608,0.06521739130434782,0.08695652173913043,0.021739130434782608,0.08695652173913043,0.08695652173913043,0.021739130434782608,0.0,0.043478260869565216,0.06521739130434782,0,0,1,1,0,0,0.5909090909090909,1
mO_193(I)_gND8_v2(323-366),0.45454545454545453,0.25,0.18181818181818182,0.11363636363636363,0.29545454545454547,0.7045454545454546,0.0,0.09523809523809523,0.023809523809523808,0.023809523809523808,0.09523809523809523,0.0,0.023809523809523808,0.0,0.047619047619047616,0.047619047619047616,0,0,0,1,0,0,0.475,1
mO_193(I)_gND8_v1(323-366),0.45454545454545453,0.25,0.18181818181818182,0.11363636363636363,0.29545454545454547,0.7045454545454546,0.0,0.09523809523809523,0.023809523809523808,0.023809523809523808,0.09523809523809523,0.0,0.023809523809523808,0.0,0.047619047619047616,0.047619047619047616,0,0,0,1,0,0,0.475,1
mO_194(IV)_gND7(426-462),0.24324324324324326,0.4594594594594595,0.1891891891891892,0.10810810810810811,0.2972972972972973,0.7027027027027027,0.05714285714285714,0.02857142857142857,0.05714285714285714,0.02857142857142857,0.02857142857142857,0.0,0.0,0.02857142857142857,0.0,0.0,0,0,0,0,0,1,0.48484848484848486,1
mO_195(I)_gND8_v2(323-367),0.4444444444444444,0.26666666666666666,0.17777777777777778,0.1111111111111111,0.28888888888888886,0.7111111111111111,0.023255813953488372,0.06976744186046512,0.046511627906976744,0.023255813953488372,0.09302325581395349,0.0,0.023255813953488372,0.0,0.0,0.06976744186046512,0,0,0,1,0,0,0.43902439024390244,1
mO_195(I)_gND8_v1(323-367),0.4444444444444444,0.26666666666666666,0.17777777777777778,0.1111111111111111,0.28888888888888886,0.7111111111111111,0.023255813953488372,0.06976744186046512,0.046511627906976744,0.023255813953488372,0.09302325581395349,0.0,0.023255813953488372,0.0,0.0,0.06976744186046512,0,0,0,1,0,0,0.43902439024390244,1
mO_195(IV)_gCOX3(209-238),0.4666666666666667,0.23333333333333334,0.23333333333333334,0.06666666666666667,0.3,0.7,0.0,0.07142857142857142,0.07142857142857142,0.0,0.10714285714285714,0.0,0.03571428571428571,0.0,0.03571428571428571,0.07142857142857142,1,0,0,0,1,0,0.46153846153846156,1
mO_196(I)_gCOX3(524-565),0.5,0.19047619047619047,0.21428571428571427,0.09523809523809523,0.30952380952380953,0.6904761904761905,0.025,0.075,0.075,0.025,0.025,0.1,0.0,0.0,0.0,0.1,0,0,1,1,0,0,0.42105263157894735,1
mO_196(IV)_gND7(455-494),0.375,0.275,0.2,0.15,0.35,0.65,0.05263157894736842,0.0,0.0,0.02631578947368421,0.05263157894736842,0.0,0.02631578947368421,0.0,0.0,0.07894736842105263,0,0,0,1,0,1,0.3055555555555556,1
mO_197(IV)_gCR3(84-120),0.5405405405405406,0.13513513513513514,0.21621621621621623,0.10810810810810811,0.32432432432432434,0.6756756756756757,0.0,0.02857142857142857,0.05714285714285714,0.0,0.02857142857142857,0.11428571428571428,0.02857142857142857,0.0,0.05714285714285714,0.05714285714285714,0,0,1,1,0,0,0.3939393939393939,1
mO_198(II)_gA6_v1(702-741),0.5,0.2,0.225,0.075,0.3,0.7,0.02631578947368421,0.02631578947368421,0.07894736842105263,0.0,0.05263157894736842,0.10526315789473684,0.0,0.0,0.05263157894736842,0.05263157894736842,0,0,0,1,0,1,0.3888888888888889,1
mO_198(II)_gA6_v2(702-741),0.5,0.2,0.225,0.075,0.3,0.7,0.02631578947368421,0.02631578947368421,0.07894736842105263,0.0,0.05263157894736842,0.10526315789473684,0.0,0.0,0.05263157894736842,0.05263157894736842,0,0,0,1,0,1,0.3888888888888889,1
mO_199(I)_gA6_v1(475-518),0.4772727272727273,0.25,0.22727272727272727,0.045454545454545456,0.2727272727272727,0.7272727272727273,0.023809523809523808,0.0,0.023809523809523808,0.023809523809523808,0.09523809523809523,0.047619047619047616,0.047619047619047616,0.0,0.047619047619047616,0.07142857142857142,0,0,0,1,0,0,0.625,1
mO_199(I)_gA6_v2(475-518),0.4772727272727273,0.25,0.22727272727272727,0.045454545454545456,0.2727272727272727,0.7272727272727273,0.023809523809523808,0.0,0.023809523809523808,0.023809523809523808,0.09523809523809523,0.047619047619047616,0.047619047619047616,0.0,0.047619047619047616,0.07142857142857142,0,0,0,1,0,0,0.625,1
mO_199(II)_gND8_v1(104-137),0.5,0.17647058823529413,0.20588235294117646,0.11764705882352941,0.3235294117647059,0.6764705882352942,0.0,0.03125,0.0625,0.0,0.09375,0.03125,0.0,0.0,0.0,0.09375,0,0,0,1,0,0,0.4,1
mO_199(II)_gND8_v2(104-137),0.5,0.17647058823529413,0.20588235294117646,0.11764705882352941,0.3235294117647059,0.6764705882352942,0.0,0.03125,0.0625,0.0,0.09375,0.03125,0.0,0.0,0.0,0.09375,0,0,0,1,0,0,0.4,1
mO_199(IV)_gND8_v1(269-302),0.3235294117647059,0.3235294117647059,0.20588235294117646,0.14705882352941177,0.35294117647058826,0.6470588235294118,0.03125,0.0,0.0625,0.0,0.0,0.03125,0.0,0.03125,0.0,0.03125,0,0,0,0,0,1,0.3333333333333333,1
mO_199(IV)_gND8_v2(269-302),0.3235294117647059,0.3235294117647059,0.20588235294117646,0.14705882352941177,0.35294117647058826,0.6470588235294118,0.03125,0.0,0.0625,0.0,0.0,0.03125,0.0,0.03125,0.0,0.03125,0,0,0,0,0,1,0.3333333333333333,1
mO_199(V)_gND7(1035-1076),0.40476190476190477,0.23809523809523808,0.2619047619047619,0.09523809523809523,0.35714285714285715,0.6428571428571429,0.0,0.025,0.05,0.0,0.05,0.025,0.025,0.0,0.0,0.075,0,0,0,1,0,1,0.2631578947368421,1
mO_200(I)_gND8_v2(121-166),0.45652173913043476,0.30434782608695654,0.17391304347826086,0.06521739130434782,0.2391304347826087,0.7608695652173914,0.022727272727272728,0.09090909090909091,0.09090909090909091,0.022727272727272728,0.11363636363636363,0.022727272727272728,0.022727272727272728,0.0,0.0,0.022727272727272728,1,0,0,1,0,0,0.6666666666666666,1
mO_200(I)_gND8_v1(121-166),0.45652173913043476,0.30434782608695654,0.17391304347826086,0.06521739130434782,0.2391304347826087,0.7608695652173914,0.022727272727272728,0.09090909090909091,0.09090909090909091,0.022727272727272728,0.11363636363636363,0.022727272727272728,0.022727272727272728,0.0,0.0,0.022727272727272728,1,0,0,1,0,0,0.6666666666666666,1
mO_200(II)_gND7(105-150),0.4782608695652174,0.2826086956521739,0.15217391304347827,0.08695652173913043,0.2391304347826087,0.7608695652173914,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.022727272727272728,0.11363636363636363,0.022727272727272728,0.045454545454545456,0.022727272727272728,0.022727272727272728,0.06818181818181818,1,0,0,1,0,0,0.6428571428571429,1
mO_200(IV)_gRPS12(191-222),0.375,0.1875,0.34375,0.09375,0.4375,0.5625,0.0,0.03333333333333333,0.03333333333333333,0.0,0.0,0.03333333333333333,0.0,0.0,0.03333333333333333,0.1,0,0,0,1,0,0,0.14285714285714285,1
mO_200(V)_gCOX3(666-707),0.47619047619047616,0.2619047619047619,0.16666666666666666,0.09523809523809523,0.2619047619047619,0.7380952380952381,0.0,0.05,0.1,0.0,0.1,0.025,0.05,0.0,0.025,0.075,1,0,0,1,0,1,0.5526315789473685,1
mO_201(I)_gCOX3(714-750),0.4594594594594595,0.21621621621621623,0.16216216216216217,0.16216216216216217,0.32432432432432434,0.6756756756756757,0.0,0.05714285714285714,0.02857142857142857,0.0,0.02857142857142857,0.02857142857142857,0.02857142857142857,0.0,0.02857142857142857,0.05714285714285714,0,0,0,1,0,0,0.36363636363636365,1
mO_201(II)_gND7(936-975),0.35,0.25,0.225,0.175,0.4,0.6,0.02631578947368421,0.0,0.02631578947368421,0.0,0.02631578947368421,0.02631578947368421,0.0,0.02631578947368421,0.0,0.02631578947368421,0,0,0,1,0,0,0.3055555555555556,1
mO_201(IV)_gND3(31-72),0.5238095238095238,0.23809523809523808,0.14285714285714285,0.09523809523809523,0.23809523809523808,0.7619047619047619,0.0,0.075,0.1,0.0,0.125,0.075,0.025,0.0,0.025,0.05,0,0,0,0,1,0,0.5789473684210527,1
mO_202(I)_gND9(556-586),0.41935483870967744,0.3225806451612903,0.1935483870967742,0.06451612903225806,0.25806451612903225,0.7419354838709677,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.0,0.10344827586206896,0.0,0.10344827586206896,0.0,0.0,0.10344827586206896,0,0,0,1,0,1,0.5925925925925926,1
mO_202(II)_gND9(433-474),0.42857142857142855,0.2857142857142857,0.16666666666666666,0.11904761904761904,0.2857142857142857,0.7142857142857143,0.05,0.025,0.075,0.025,0.0,0.05,0.05,0.0,0.0,0.025,0,0,0,1,0,1,0.4473684210526316,1
mO_202(IV)_gCR3(43-84),0.5476190476190477,0.21428571428571427,0.14285714285714285,0.09523809523809523,0.23809523809523808,0.7619047619047619,0.025,0.075,0.05,0.025,0.05,0.075,0.025,0.0,0.05,0.05,1,0,0,1,0,0,0.6052631578947368,1
mO_203(II)_gCR4(416-463),0.5416666666666666,0.125,0.22916666666666666,0.10416666666666667,0.3333333333333333,0.6666666666666666,0.0,0.021739130434782608,0.043478260869565216,0.0,0.021739130434782608,0.08695652173913043,0.0,0.0,0.043478260869565216,0.13043478260869565,0,0,0,1,0,1,0.4318181818181818,1
